Date,DayOfTheWeek,FlightNo,Airline,Airline IATA Code,Airline ICAO Code,DestinationCity,DestinationAirportIATACode,DestinationAirportICAOCode,FlightType,Scheduled Departure Local Time,Scheduled Departure UTC,Actual Departure,Delay Duration Local(minutes),Delay Status,
2022-08-04,Thursday,9807,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,04 Aug 16:40,04 Aug 10:40,04 Aug 16:42,2,0,
2022-08-04,Thursday,1865,IndiGo,6E,IGO,Delhi,DEL,VIDP,Domestic,04 Aug 16:45,04 Aug 10:45,04 Aug 16:49,4,0,
2022-08-04,Thursday,193,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,04 Aug 17:00,04 Aug 11:00,04 Aug 17:30,30,1,
2022-08-04,Thursday,586,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,04 Aug 17:05,04 Aug 11:05,04 Aug 18:10,65,1,
2022-08-04,Thursday,109,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,04 Aug 17:10,04 Aug 11:10,04 Aug 17:46,36,1,
2022-08-04,Thursday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,04 Aug 17:15,04 Aug 11:15,04 Aug 17:48,33,1,
2022-08-04,Thursday,147,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Aug 17:15,04 Aug 11:15,04 Aug 18:02,47,1,
2022-08-04,Thursday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,04 Aug 17:20,04 Aug 11:20,04 Aug 18:31,71,1,
2022-08-04,Thursday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,04 Aug 18:15,04 Aug 12:15,04 Aug 18:38,23,1,
2022-08-04,Thursday,335,Biman Bangladesh Airlines,BG,BBC,Jeddah,JED,OEJN,International,04 Aug 18:15,04 Aug 12:15,04 Aug 18:58,43,1,
2022-08-04,Thursday,111,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,04 Aug 18:30,04 Aug 12:30,04 Aug 18:44,14,0,
2022-08-04,Thursday,3L64,Air Arabia,G9,ABY,Abu Dhabi,AUH,OMAA,International,04 Aug 18:40,04 Aug 12:40,04 Aug 20:29,109,1,
2022-08-04,Thursday,3727,Biman Bangladesh Airlines,BG,BBC,Medina,MED,OEMA,International,04 Aug 19:05,04 Aug 13:05,04 Aug 20:11,66,1,
2022-08-04,Thursday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,04 Aug 19:15,04 Aug 13:15,04 Aug 20:38,83,1,
2022-08-04,Thursday,395,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,Domestic,04 Aug 19:15,04 Aug 13:15,04 Aug 20:09,54,1,
2022-08-04,Thursday,537,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,04 Aug 19:30,04 Aug 13:30,04 Aug 20:14,44,1,
2022-08-04,Thursday,195,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,04 Aug 19:30,04 Aug 13:30,04 Aug 20:19,49,1,
2022-08-04,Thursday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,04 Aug 19:30,04 Aug 13:30,04 Aug 19:57,27,1,
2022-08-04,Thursday,121,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Aug 19:45,04 Aug 13:45,04 Aug 20:52,67,1,
2022-08-04,Thursday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,04 Aug 19:45,04 Aug 13:45,04 Aug 21:26,101,1,
2022-08-04,Thursday,115,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,04 Aug 20:00,04 Aug 14:00,04 Aug 21:00,60,1,
2022-08-04,Thursday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,04 Aug 20:00,04 Aug 14:00,04 Aug 20:40,40,1,
2022-08-04,Thursday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,04 Aug 20:00,04 Aug 14:00,04 Aug 20:48,48,1,
2022-08-04,Thursday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,04 Aug 20:05,04 Aug 14:05,04 Aug 20:35,30,1,
2022-08-04,Thursday,135,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,04 Aug 20:10,04 Aug 14:10,04 Aug 21:10,60,1,
2022-08-04,Thursday,343,Biman Bangladesh Airlines,BG,BBC,Kuwait City,KWI,OKBK,International,04 Aug 20:15,04 Aug 14:15,04 Aug 21:04,49,1,
2022-08-04,Thursday,151,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Aug 21:00,04 Aug 15:00,04 Aug 21:59,59,1,
2022-08-04,Thursday,885,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,04 Aug 21:00,04 Aug 15:00,04 Aug 22:34,94,1,
2022-08-04,Thursday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,04 Aug 21:20,04 Aug 15:20,04 Aug 22:04,44,1,
2022-08-04,Thursday,345,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,04 Aug 21:35,04 Aug 15:35,04 Aug 21:46,11,0,
2022-08-04,Thursday,584,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,04 Aug 21:50,04 Aug 15:50,04 Aug 23:05,75,1,
2022-08-04,Thursday,321,US-Bangla Airlines,BS,UBG,Muscat,MCT,OOMS,International,04 Aug 22:05,04 Aug 16:05,04 Aug 22:26,21,1,
2022-08-04,Thursday,165,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,04 Aug 23:00,04 Aug 17:00,04 Aug 23:35,35,1,
2022-08-04,Thursday,723,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,04 Aug 23:00,04 Aug 17:00,04 Aug 23:06,6,0,
2022-08-04,Thursday,327,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,04 Aug 23:00,04 Aug 17:00,04 Aug 23:30,30,1,
2022-08-04,Thursday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,04 Aug 23:40,04 Aug 17:40,04 Aug 23:50,10,0,
2022-08-04,Thursday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,04 Aug 23:55,04 Aug 17:55,04 Aug 0:20,25,1,
2022-08-05,Friday,3611,Biman Bangladesh Airlines,BG,BBC,Jeddah,JED,OEJN,International,05 Aug 0:30,04 Aug 18:30,05 Aug 0:58,28,1,
2022-08-05,Friday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,05 Aug 1:10,04 Aug 19:10,05 Aug 1:15,5,0,
2022-08-05,Friday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,05 Aug 1:30,04 Aug 19:30,05 Aug 1:43,13,0,
2022-08-05,Friday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Aug 1:40,04 Aug 19:40,05 Aug 1:47,7,0,
2022-08-05,Friday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,05 Aug 2:05,04 Aug 20:05,05 Aug 2:16,11,0,
2022-08-05,Friday,339,Biman Bangladesh Airlines,BG,BBC,Riyadh,RUH,OERK,International,05 Aug 2:30,04 Aug 20:30,05 Aug 2:51,21,1,
2022-08-05,Friday,340,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,05 Aug 2:45,04 Aug 20:45,05 Aug 3:21,36,1,
2022-08-05,Friday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,05 Aug 3:10,04 Aug 21:10,05 Aug 3:37,27,1,
2022-08-05,Friday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Aug 3:20,04 Aug 21:20,05 Aug 4:02,42,1,
2022-08-05,Friday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,05 Aug 3:25,04 Aug 21:25,05 Aug 3:36,11,0,
2022-08-05,Friday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,05 Aug 4:00,04 Aug 22:00,05 Aug 4:45,45,1,
2022-08-05,Friday,643,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Aug 4:20,04 Aug 22:20,05 Aug 5:38,78,1,
2022-08-05,Friday,235,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,05 Aug 4:30,04 Aug 22:30,05 Aug 5:18,48,1,
2022-08-05,Friday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,05 Aug 5:40,04 Aug 23:40,05 Aug 6:22,42,1,
2022-08-05,Friday,394,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,05 Aug 5:45,04 Aug 23:45,05 Aug 7:19,94,1,
2022-08-05,Friday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,05 Aug 6:35,05 Aug 0:35,05 Aug 10:09,214,1,
2022-08-05,Friday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,Domestic,05 Aug 7:00,05 Aug 1:00,05 Aug 7:11,11,0,
2022-08-05,Friday,101,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 7:15,05 Aug 1:15,05 Aug 7:33,18,0,
2022-08-05,Friday,979,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,05 Aug 7:15,05 Aug 1:15,05 Aug 12:28,313,1,
2022-08-05,Friday,121,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,05 Aug 7:15,05 Aug 1:15,05 Aug 7:31,16,0,
2022-08-05,Friday,534,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,05 Aug 7:15,05 Aug 1:15,05 Aug 9:55,160,1,
2022-08-05,Friday,181,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,05 Aug 7:30,05 Aug 1:30,05 Aug 7:49,19,0,
2022-08-05,Friday,171,US-Bangla Airlines,BS,UBG,Barisal,BZL,VGBR,Domestic,05 Aug 8:00,05 Aug 2:00,05 Aug 8:10,10,0,
2022-08-05,Friday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Aug 8:00,05 Aug 2:00,05 Aug 8:20,20,0,
2022-08-05,Friday,531,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,05 Aug 8:00,05 Aug 2:00,05 Aug 8:09,9,0,
2022-08-05,Friday,471,Biman Bangladesh Airlines,BG,BBC,Barisal,BZL,VGBR,Domestic,05 Aug 8:10,05 Aug 2:10,05 Aug 8:39,29,1,
2022-08-05,Friday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,05 Aug 8:15,05 Aug 2:15,05 Aug 9:06,51,1,
2022-08-05,Friday,584,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,05 Aug 8:30,05 Aug 2:30,05 Aug 8:43,13,0,
2022-08-05,Friday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Aug 8:50,05 Aug 2:50,05 Aug 9:59,69,1,
2022-08-05,Friday,307,US-Bangla Airlines,BS,UBG,Singapore,SIN,WSSS,International,05 Aug 8:50,05 Aug 2:50,05 Aug 9:08,18,0,
2022-08-05,Friday,143,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 9:40,05 Aug 3:40,05 Aug 10:04,24,1,
2022-08-05,Friday,316,Oman Air,WY,OMA,Muscat,MCT,OOMS,International,05 Aug 9:40,05 Aug 3:40,05 Aug 9:44,4,0,
2022-08-05,Friday,515,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Aug 9:55,05 Aug 3:55,05 Aug 10:41,46,1,
2022-08-05,Friday,103,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 10:00,05 Aug 4:00,05 Aug 10:38,38,1,
2022-08-05,Friday,125,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,05 Aug 10:00,05 Aug 4:00,05 Aug 10:30,30,1,
2022-08-05,Friday,201,US-Bangla Airlines,BS,UBG,Kolkata,CCU,VECC,Domestic,05 Aug 10:10,05 Aug 4:10,05 Aug 10:26,16,0,
2022-08-05,Friday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Aug 10:15,05 Aug 4:15,05 Aug 11:30,75,1,
2022-08-05,Friday,182,Vistara,UK,VTI,Delhi,DEL,VIDP,Domestic,05 Aug 10:30,05 Aug 4:30,05 Aug 10:50,20,0,
2022-08-05,Friday,493,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Aug 10:30,05 Aug 4:30,05 Aug 10:59,29,1,
2022-08-05,Friday,183,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,05 Aug 10:30,05 Aug 4:30,05 Aug 10:55,25,1,
2022-08-05,Friday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,05 Aug 10:35,05 Aug 4:35,05 Aug 10:57,22,1,
2022-08-05,Friday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Aug 10:35,05 Aug 4:35,05 Aug 14:19,229,1,
2022-08-05,Friday,337,US-Bangla Airlines,BS,UBG,Male,MLE,VRMM,International,05 Aug 10:40,05 Aug 4:40,05 Aug 11:11,31,1,
2022-08-05,Friday,533,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,05 Aug 11:00,05 Aug 5:00,05 Aug 11:15,15,0,
2022-08-05,Friday,145,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 11:00,05 Aug 5:00,05 Aug 11:17,17,0,
2022-08-05,Friday,205,US-Bangla Airlines,BS,UBG,Chennai,MAA,VOMM,Domestic,05 Aug 11:10,05 Aug 5:10,05 Aug 11:18,8,0,
2022-08-05,Friday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Aug 11:30,05 Aug 5:30,05 Aug 11:52,22,1,
2022-08-05,Friday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 12:00,05 Aug 6:00,05 Aug 11:27,0,0,
2022-08-05,Friday,397,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,Domestic,05 Aug 12:10,05 Aug 6:10,05 Aug 12:33,23,1,
2022-08-05,Friday,103,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,05 Aug 12:15,05 Aug 6:15,05 Aug 12:15,0,0,
2022-08-05,Friday,149,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 12:30,05 Aug 6:30,05 Aug 13:02,32,1,
2022-08-05,Friday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,05 Aug 12:40,05 Aug 6:40,05 Aug 13:38,58,1,
2022-08-05,Friday,190,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,05 Aug 12:55,05 Aug 6:55,05 Aug 14:00,65,1,
2022-08-05,Friday,105,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 13:00,05 Aug 7:00,05 Aug 13:06,6,0,
2022-08-05,Friday,151,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 13:25,05 Aug 7:25,05 Aug 13:46,21,1,
2022-08-05,Friday,388,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Aug 13:30,05 Aug 7:30,05 Aug 13:52,22,1,
2022-08-05,Friday,535,US-Bangla Airlines,BS,UBG,Bangkok,BKK,VTBS,International,05 Aug 13:30,05 Aug 7:30,05 Aug 14:10,40,1,
2022-08-05,Friday,322,Thai Airways International,TG,THA,Sylhet,ZYL,VGSY,Domestic,05 Aug 13:35,05 Aug 7:35,05 Aug 13:55,20,0,
2022-08-05,Friday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Aug 13:40,05 Aug 7:40,05 Aug 13:59,19,0,
2022-08-05,Friday,6537,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,05 Aug 13:40,05 Aug 7:40,05 Aug 17:10,210,1,
2022-08-05,Friday,127,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,05 Aug 13:45,05 Aug 7:45,05 Aug 14:09,24,1,
2022-08-05,Friday,481,Biman Bangladesh Airlines,BG,BBC,Rajshahi,RJH,VGRJ,Domestic,05 Aug 14:00,05 Aug 8:00,05 Aug 14:44,44,1,
2022-08-05,Friday,153,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 14:30,05 Aug 8:30,05 Aug 14:43,13,0,
2022-08-05,Friday,1925,IndiGo,6E,IGO,Chennai,MAA,VOMM,Domestic,05 Aug 14:35,05 Aug 8:35,05 Aug 14:58,23,1,
2022-08-05,Friday,503,Maldivian,Q2,DQA,Male,MLE,VRMM,International,05 Aug 14:40,05 Aug 8:40,05 Aug 14:54,14,0,
2022-08-05,Friday,1229,Air India,AI,AIC,Kolkata,CCU,VECC,Domestic,05 Aug 14:45,05 Aug 8:45,05 Aug 14:59,14,0,
2022-08-05,Friday,435,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 15:00,05 Aug 9:00,05 Aug 15:30,30,1,
2022-08-05,Friday,349,Biman Bangladesh Airlines,BG,BBC,Dammam,DMM,OEDF,International,05 Aug 15:10,05 Aug 9:10,05 Aug 15:40,30,1,
2022-08-05,Friday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Aug 15:15,05 Aug 9:15,05 Aug 16:38,83,1,
2022-08-05,Friday,155,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,05 Aug 15:45,05 Aug 9:45,05 Aug 15:55,10,0,
2022-08-05,Friday,77,SpiceJet,SG,SEJ,Kolkata,CCU,VECC,Domestic,05 Aug 16:20,05 Aug 10:20,05 Aug 16:26,6,0,
2022-08-05,Friday,135,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Aug 16:30,05 Aug 10:30,05 Aug 17:01,31,1,
2022-08-05,Friday,175,US-Bangla Airlines,BS,UBG,Barisal,BZL,VGBR,Domestic,05 Aug 16:30,05 Aug 10:30,05 Aug 17:09,39,1,
2022-08-05,Friday,165,US-Bangla Airlines,BS,UBG,Rajshahi,RJH,VGRJ,Domestic,05 Aug 16:30,05 Aug 10:30,05 Aug 16:44,14,0,
2022-08-05,Friday,1859,IndiGo,6E,IGO,Kolkata,CCU,VECC,Domestic,05 Aug 16:35,05 Aug 10:35,05 Aug 16:35,0,0,
2022-08-05,Friday,1865,IndiGo,6E,IGO,Delhi,DEL,VIDP,Domestic,05 Aug 16:45,05 Aug 10:45,05 Aug 18:41,116,1,
2022-08-05,Friday,193,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,05 Aug 17:00,05 Aug 11:00,05 Aug 17:25,25,1,
2022-08-05,Friday,586,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,05 Aug 17:05,05 Aug 11:05,05 Aug 17:57,52,1,
2022-08-05,Friday,109,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 17:10,05 Aug 11:10,05 Aug 17:29,19,0,
2022-08-05,Friday,247,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Aug 17:15,05 Aug 11:15,05 Aug 17:42,27,1,
2022-08-05,Friday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,05 Aug 17:15,05 Aug 11:15,05 Aug 17:39,24,1,
2022-08-05,Friday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Aug 17:20,05 Aug 11:20,05 Aug 18:42,82,1,
2022-08-05,Friday,245,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,05 Aug 18:05,05 Aug 12:05,05 Aug 18:19,14,0,
2022-08-05,Friday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,05 Aug 18:15,05 Aug 12:15,05 Aug 18:47,32,1,
2022-08-05,Friday,325,Biman Bangladesh Airlines,BG,BBC,Doha,DOH,OTHH,International,05 Aug 18:15,05 Aug 12:15,05 Aug 18:57,42,1,
2022-08-05,Friday,111,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 18:30,05 Aug 12:30,05 Aug 18:44,14,0,
2022-08-05,Friday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Aug 19:00,05 Aug 13:00,05 Aug 20:20,80,1,
2022-08-05,Friday,395,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,Domestic,05 Aug 19:15,05 Aug 13:15,05 Aug 19:47,32,1,
2022-08-05,Friday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,05 Aug 19:15,05 Aug 13:15,05 Aug 19:33,18,0,
2022-08-05,Friday,195,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,05 Aug 19:30,05 Aug 13:30,05 Aug 20:01,31,1,
2022-08-05,Friday,537,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,05 Aug 19:30,05 Aug 13:30,05 Aug 19:42,12,0,
2022-08-05,Friday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Aug 19:30,05 Aug 13:30,05 Aug 19:36,6,0,
2022-08-05,Friday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Aug 19:45,05 Aug 13:45,05 Aug 19:44,0,0,
2022-08-05,Friday,115,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 20:00,05 Aug 14:00,05 Aug 20:30,30,1,
2022-08-05,Friday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,05 Aug 20:05,05 Aug 14:05,05 Aug 20:36,31,1,
2022-08-05,Friday,135,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,05 Aug 20:10,05 Aug 14:10,05 Aug 20:41,31,1,
2022-08-05,Friday,321,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Aug 20:10,05 Aug 14:10,05 Aug 20:35,25,1,
2022-08-05,Friday,127,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Aug 20:15,05 Aug 14:15,05 Aug 20:55,40,1,
2022-08-05,Friday,873,Air Arabia,G9,ABY,Ra'sal-Khaymah,RKT,OMRK,International,05 Aug 20:35,05 Aug 14:35,05 Aug 21:13,38,1,
2022-08-05,Friday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Aug 20:45,05 Aug 14:45,05 Aug 21:02,17,0,
2022-08-05,Friday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Aug 21:20,05 Aug 15:20,05 Aug 22:22,62,1,
2022-08-05,Friday,345,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,05 Aug 21:35,05 Aug 15:35,05 Aug 21:42,7,0,
2022-08-05,Friday,721,Biman Bangladesh Airlines,BG,BBC,Muscat,MCT,OOMS,International,05 Aug 21:45,05 Aug 15:45,05 Aug 22:42,57,1,
2022-08-05,Friday,584,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,05 Aug 21:50,05 Aug 15:50,05 Aug 22:52,62,1,
2022-08-05,Friday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,05 Aug 22:55,05 Aug 16:55,05 Aug 23:27,32,1,
2022-08-05,Friday,723,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,05 Aug 23:00,05 Aug 17:00,05 Aug 23:12,12,0,
2022-08-05,Friday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,05 Aug 23:55,05 Aug 17:55,05 Aug 23:56,1,0,
2022-08-06,Saturday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,06 Aug 1:10,05 Aug 19:10,07 Aug 1:09,1439,1,
2022-08-06,Saturday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,06 Aug 1:30,05 Aug 19:30,06 Aug 1:33,3,0,
2022-08-06,Saturday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,06 Aug 1:40,05 Aug 19:40,06 Aug 1:45,5,0,
2022-08-06,Saturday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,06 Aug 2:05,05 Aug 20:05,06 Aug 2:27,22,1,
2022-08-06,Saturday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,06 Aug 3:20,05 Aug 21:20,06 Aug 3:45,25,1,
2022-08-06,Saturday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,06 Aug 3:25,05 Aug 21:25,06 Aug 3:53,28,1,
2022-08-06,Saturday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,06 Aug 4:00,05 Aug 22:00,06 Aug 5:13,73,1,
2022-08-06,Saturday,643,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,06 Aug 4:20,05 Aug 22:20,06 Aug 4:47,27,1,
2022-08-06,Saturday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,06 Aug 5:40,05 Aug 23:40,06 Aug 6:02,22,1,
2022-08-06,Saturday,394,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,06 Aug 5:45,05 Aug 23:45,06 Aug 6:40,55,1,
2022-08-06,Saturday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,06 Aug 6:35,06 Aug 0:35,06 Aug 8:27,112,1,
2022-08-06,Saturday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,Domestic,06 Aug 7:00,06 Aug 1:00,06 Aug 7:13,13,0,
2022-08-06,Saturday,101,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,06 Aug 7:15,06 Aug 1:15,06 Aug 7:29,14,0,
2022-08-06,Saturday,141,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,06 Aug 7:30,06 Aug 1:30,06 Aug 7:57,27,1,
2022-08-06,Saturday,121,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,06 Aug 7:30,06 Aug 1:30,06 Aug 7:35,5,0,
2022-08-06,Saturday,181,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,06 Aug 7:30,06 Aug 1:30,06 Aug 7:48,18,0,
2022-08-06,Saturday,171,US-Bangla Airlines,BS,UBG,Barisal,BZL,VGBR,Domestic,06 Aug 8:00,06 Aug 2:00,06 Aug 8:17,17,0,
2022-08-06,Saturday,531,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,06 Aug 8:00,06 Aug 2:00,06 Aug 8:20,20,0,
2022-08-06,Saturday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,06 Aug 8:00,06 Aug 2:00,06 Aug 8:21,21,1,
2022-08-06,Saturday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,06 Aug 8:15,06 Aug 2:15,06 Aug 8:35,20,0,
